key,input,score,alea,epis
CWOOZDSAXNDAHB-GWNQARJWSA-N,CC(=O)c1nn(CC(=O)N2[C@@H]3C[C@@H]3C[C@H]2C(=O)NCC2CCCC(C(F)(F)F)C2)c2cnccc12,0.42074996,0.22560892,0.018110547
BLJWZLWQWDOSMG-UHFFFAOYSA-N,Cc1cccnc1-c1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2ccn(C)n2)c1,0.4205359,0.2256348,0.018050639
JOWZHWLQJUVEAC-UHFFFAOYSA-N,c1csc(-c2nc3ccc4[nH]ncc4c3c3c2CCCC3)c1,0.2309503,0.16263156,0.014980693
YDOWIMXOKOTLRG-UHFFFAOYSA-N,Cc1n[nH]cc1-c1csc(Nc2ccccn2)n1,0.23875014,0.16927952,0.012468987
RMYZFVAOIVUOKB-FQEVSTJZSA-N,CCCCCCCN1CCC(=O)N([C@H](CO)Cc2ccccc2)CC1,0.2382129,0.16519696,0.01627055
PBYSDJPXQGOXIM-UHFFFAOYSA-N,O=C(O)COc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)C(O)CO4)CC2)ccc1Br,0.23740049,0.16605115,0.014990343
XQHXUFTWMPGRPV-UHFFFAOYSA-N,N#CC1=C(N)Oc2nc[nH]c(=O)c2C1c1cccs1,0.22607586,0.16037497,0.014590583
PAKKKIKZKRULST-RUZDIDTESA-N,O=C1CC[C@](CCN2CC(N3CCC(F)CC3)C2)(c2ccc(Cl)c(Cl)c2)CN1CC1CC1,0.22297357,0.16082123,0.012435128
HLZVVLMUAFJYCR-ZJUUUORDSA-N,CC1(C)[C@H](C(=O)N=C(N)N)[C@H]1c1cc(Cl)ccc1Cl,0.23501334,0.1668191,0.012962965
GJVIERLLMILFBX-UHFFFAOYSA-N,CCn1cnc2c1c(=O)[nH]c(=O)n2Cc1ccc(CNS(=O)(=O)c2cccc(-c3ccccc3)c2)cc1,0.23705624,0.16675805,0.014102518
DBXNGDMPZVOHPX-UHFFFAOYSA-N,Fc1ccc(Oc2ccc(-c3nc(NCCCn4ccnc4)nc4ccccc34)cc2)cc1,0.23495354,0.1666138,0.013136571
TXNDQRUHIVXZPC-UHFFFAOYSA-N,CCN(CC)C(=O)c1cc(Cl)cc(C)c1NC(=O)C1CC(c2ccc(F)cc2)=NO1,0.22551481,0.1600919,0.014565945
FVSDFHKTRXNTNX-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)N(CCc2ccccc2)CC(=O)O)cc1Cl,0.23085651,0.16168566,0.015876114
JJSJXYVOHHMPQN-AATRIKPKSA-N,CC1(C)OC(/C=C/c2cccnc2)=CC1=O,0.23177075,0.16525587,0.0127972085
IXXVOBKEHRSFMP-QGZVFWFLSA-N,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccc4cc(F)ccc43)nc2N1C1CCCC1,0.24392393,0.16972859,0.014696466
UNMPPPGEZMOFAY-UHFFFAOYSA-N,O=c1c2ccccc2nc(CCc2c[nH]c3ccccc23)n1-c1cccc(Br)c1,0.23388754,0.16423963,0.014944536
DKNICMFSCPSEIP-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2cc(C)c(NC(=O)c3ccccn3)cn2)cc1,0.23701237,0.16902567,0.011811846
JXYOTCLICONIGY-UHFFFAOYSA-N,Cc1c(F)cccc1C(=O)Nc1ccccn1,0.22549605,0.15868251,0.015965082
YXUCGRIKEPQUEQ-ARDXYTESSA-N,C=C1C(=O)O[C@H]2[C@H]1CC/C(COC(=O)c1cn(C)c3ccccc13)=C/CC[C@@]1(C)O[C@@H]21,0.23564175,0.16561022,0.014504526
LPCVZVMPDVFMLI-UHFFFAOYSA-N,CC1=C(c2nc3cc(C(F)(F)F)ccc3n2C)C(c2ccc(Cl)c(Cl)c2)n2nccc2N1,0.22890799,0.1625082,0.014000935
BYKSGIBZZYJFEU-UHFFFAOYSA-N,Cc1cc2c(cc1-c1ccc(NCc3c(F)cccc3Cl)nc1)OC(F)(F)O2,0.24364828,0.16787356,0.016410248
ZMONKGJOFYGVRE-OHDFALRFSA-N,CC(=O)NC(C(=O)NCCCC(NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@H](Cc1ccccc1)C(=O)N(C)Cc1ccccc1)[C@@H](C)O,0.23545888,0.16454029,0.015477683
BGJPJCPOUAXYOC-UHFFFAOYSA-N,Cc1ccc(O)c(C(=O)c2cncnc2)c1,0.22446194,0.15856627,0.015512497
OCFACRWFEFGYDB-UHFFFAOYSA-N,Oc1ccc(O)c(C2CCCCCCC2)c1,0.24236052,0.16851044,0.015111436
SEOZZTGAEFZRNA-UHFFFAOYSA-N,Cc1nn2c(=O)cc(-c3ccc(OC(C)C)cc3)[nH]c2c1Cc1ccc(Cl)cc1,0.24176215,0.16860834,0.0147048505
UIFKHGUXZDWVGO-XAYSYOTPSA-N,C[C@@]12C(=O)N(c3cccc(Br)c3)C(=O)N1[C@H](c1ccc(Cl)cc1)[C@@H]1C(=O)N(C3CCCCC3)C(=O)[C@@H]12,0.23911554,0.1669876,0.014951714
AGJDEFROPBEZAX-UHFFFAOYSA-N,CCCCCCSc1cc(-c2nc3ccc(C)cn3c2NCc2ccccc2)ccc1OC,0.23179537,0.16221233,0.015853962
QDTUIHOOSMFIDM-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(CC(=O)O)CC2,0.22190347,0.15990855,0.012753768
QOBGWWQAMAPULA-RLLQIKCJSA-N,CN(C)CCO[C@]1(c2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C,0.23131666,0.1648317,0.012977529
CHDGAVDQRSPBTA-UHFFFAOYSA-N,CCS(=O)(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1,0.24049555,0.17118281,0.011474619
PEHIYOQUUMHTNJ-INIZCTEOSA-N,Nc1ncnc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCC1CCN(C(=O)[C@@H]2CCCN2)CC1,0.23727612,0.16715506,0.013821115
SVETZGCVGDLYIP-UHFFFAOYSA-N,CN(C)c1ccc(C#Cc2ncnc(NC3CCCCC3)c2-c2ccc(Cl)cc2)cc1,0.22630027,0.16264394,0.012444488
QHSJBEKEFQKRGE-UHFFFAOYSA-N,CC(=O)SCCSP(=O)(OCc1oc(-n2cc(C)c(=O)[nH]c2=O)cc1O)Oc1cc(-n2cc(C)c(=O)[nH]c2=O)oc1CO,0.24286895,0.16652934,0.017354278
GJLZZFMOTYNFTR-PKNBQFBNSA-N,CCN(C)C(=O)Oc1cccc(CCNC(=O)/C=C/c2ccc(O)c(OC)c2)c1,0.23198572,0.16472368,0.01344466
PKQNMQSZDCVFLD-UHFFFAOYSA-N,Cc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CCC3)c2n1,0.65942067,0.20483704,0.01974804
NOTHLVOFIJJGMM-UHFFFAOYSA-N,COc1ccc2cccc(CCNC(=O)C3CN(C(=O)c4ccncc4Cl)C3)c2c1,0.64360756,0.21438856,0.014988323
OYUPEYJGGPSRJI-UHFFFAOYSA-N,CN1CCN(Cc2ccc(C(=O)NN(c3nc(C#N)ncc3Br)C3CCOCC3)cc2)CC1,0.6424686,0.21593222,0.013770508
GPIQFBCNVRJQTB-UHFFFAOYSA-N,Cc1ccc(OCCOCCN(C)C)c(Cl)c1,0.6546429,0.20849535,0.017590277
QMMLHHLWVXDIKW-UHFFFAOYSA-N,Cc1ccc2c(NCc3ccc(NC(=O)C4CCN(Cc5ccc(F)cc5F)CC4)cc3)nc(N(C)C)nc2c1,0.63043725,0.2176843,0.015301784
RDHKGHQJVMOWRC-UHFFFAOYSA-N,O=C(O)CCn1cc(-c2ccc3c(c2)C(O)(C(F)(F)F)c2cccc(CO)c2-3)cn1,0.6268613,0.2142934,0.019612808
JGTHUDHDZLHWCK-UHFFFAOYSA-N,CCOCCCNC(=O)C1CCN(S(=O)(=O)N2CCCC2)CC1,0.6420275,0.2147382,0.015089963
ZJVCOZGAILQSJE-BMRFZXAMSA-N,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,0.6454511,0.21355946,0.015284529
YKRJYBLIPVQHIC-UHFFFAOYSA-N,O=C(O)c1ccc(NC(=O)c2cc3cc(Br)cc(Br)c3oc2=O)cc1,0.65376055,0.210468,0.015889714
UGODZDORNQOVFI-UHFFFAOYSA-N,Cc1nc2cc(-c3cccs3)nn2c(NCC(C)(C)CN(C)C)c1C,0.64368576,0.21417494,0.015179453
JVYPBTFUSNVQST-WISKXVKBSA-N,CC(C)C[C@H]1CNC(=S)N1C[C@H]1CCCN1C[C@H](Cc1ccc(O)cc1)N1C[C@H](Cc2ccccc2)N(CCc2ccccc2)C1=S,0.6422437,0.21361057,0.01615617
YTJHJFNOCXBJFN-UHFFFAOYSA-N,CN(C)CCCN1CCCc2cc(NC(=N)c3cccs3)ccc21,0.64985365,0.21168785,0.015856052
GVOGABPGKFWBNS-LLSZRQSJSA-N,CCCCc1cn(CC/N=C2\C[C@H]3CC[C@]2(C)C3(C)C)nn1,0.64289564,0.21144103,0.01813984
QHIXZDPZNKHNBX-JKSUJKDBSA-N,COc1cccc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@@H]2O)c1,0.657105,0.2099562,0.015361819
IYKQEQLCCONZGW-UHFFFAOYSA-N,CCOCCC(=O)N1CCC2(CCNCC2CO)CC1,0.63352364,0.21408042,0.018091042
AIZTYZRNBCCRMR-UHFFFAOYSA-N,Oc1ccc(Cc2nnc3ccc(-c4ccccc4)cn23)cc1,0.6534139,0.207554,0.01891021
WYIXGZUDGCSVKP-UHFFFAOYSA-N,COc1cc(OCc2nc(-c3ccnc(F)c3)sc2C)c2cc(-c3cn4nc(C)ccc4n3)oc2c1,0.6359319,0.21533947,0.01618303
RGWGQAIGACORTH-UHFFFAOYSA-N,CCC(=O)Nn1cnc2c(c1=O)C1(CCCCC1)Cc1ccccc1-2,0.6455458,0.2089744,0.019841997
DKNPRPFGGWHHMX-UHFFFAOYSA-N,CCNC(=O)c1cccc(NC(=O)CCC(=O)c2cc(C)ccc2C)c1,0.64856356,0.21103284,0.016896011
WFDVOZUFGQXBMN-GICOJTESSA-N,C/C(=C1/CCOC1=O)[C@@H](O)[C@@H]1OCC[C@@H](O)[C@H]1O,0.64735276,0.21279652,0.015490637
KCJPHIFGAYCDQF-UHFFFAOYSA-N,COc1ccc(OC)c(CNc2ncc(-c3ccc(F)cc3)n2C)c1,0.6396255,0.2147148,0.015789917
AIMJDSLMZCDDNT-BXUZGUMPSA-N,CC[C@@]1(O)CCN(C(=O)c2cccnc2OC)C[C@H]1O,0.6371953,0.21295422,0.018223282
SKAYGFFLRFARDX-OZIXAUCHSA-N,O=C(OC[C@]1(c2ccccc2)CC[C@H](N2CCC(c3ccc(F)cc3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.6456557,0.21521826,0.013566181
MZEJDMPWCOAAGT-UHFFFAOYSA-N,c1ccc(NCCNc2ccn3ncc(-c4ccc5ccccc5c4)c3n2)cc1,0.62879604,0.21658032,0.01683126
RTMDCQYUXWCPQG-UHFFFAOYSA-N,CCn1sc2ccccc2c1=O,0.64767736,0.21396723,0.014224166
GIZYIOOBBUHOBS-UHFFFAOYSA-N,N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1,0.6311071,0.2173637,0.015447215
OSPSRUWHYMZFBP-UHFFFAOYSA-N,OC(CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1cccc(C(F)(F)F)c1,0.6439844,0.21421748,0.015051029
YCCIEQLSDVGOIO-ULKRLTICSA-N,C=C1C(C)CO[C@@]12C[C@@H](C)[C@H]1[C@H](C[C@@]3(C)[C@@H]4CC[C@H]5[C@](C)(C(=O)O)[C@@H](O)CC[C@@]56C[C@@]46CC[C@]13C)O2,0.6410728,0.21470675,0.01539174
XJWJQDZWUYUIEM-UHFFFAOYSA-N,NCCCN1c2ccccc2CCc2ccccc21,0.63763386,0.21569602,0.015360921
PPJVCMCRSKLLKO-OEAKJJBVSA-N,C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1ccc(OC(F)F)cc1,0.6432976,0.21193454,0.01753122
BSEVBDOXBOJIQR-OCSSWDANSA-N,Cc1ccc(Cc2nn(CC(=O)N/N=C/c3ccc[nH]3)c(=O)n2CCc2c[nH]c3ccccc23)cc1,0.6286312,0.21659477,0.016859226
ORLARZUHOHSRIB-UHFFFAOYSA-N,CCCCCCC(=O)Nc1c2c(nc3ccccc13)N(C)CC2,0.6447133,0.21321818,0.015839858
BIZPODKYIXENDL-UHFFFAOYSA-N,CC(Cn1cccn1)n1cnc2cccc(F)c2c1=O,0.10447766,0.08879369,0.0047683986
HOANBKZKJUWEFS-NEBGFLKFSA-N,O=C(N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1sccc1Br,0.10759875,0.09204397,0.0039772973
YLDWEHIXIVHXFW-QLBRXNFHSA-N,COc1ccccc1NS(=O)(=O)c1ccc(N/N=C/C=C/c2ccccc2[N+](=O)[O-])c([N+](=O)[O-])c1,0.114189774,0.09636082,0.0047896495
QNISRMHWDPVSJV-UHFFFAOYSA-N,COc1cc(-c2n[nH]cc2-c2ccc(OCc3ccccc3)cc2)cc(OC)c1OC,0.11496284,0.095418386,0.0063279946
GBGOLZBCTGKYRE-UHFFFAOYSA-N,CCCCCCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.16336522,0.13406903,0.0026079908
OQHSPFOUGNOEPN-UHFFFAOYSA-N,Nc1nc(=O)n(C2C=CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)cc1F,0.16305056,0.13379823,0.002666839
LTAQEJVORRDKTA-UHFFFAOYSA-N,CCOC(=O)C1CC(=O)C=C(OC(=O)C2CC2)C1,0.1677524,0.13661024,0.0030012697
XSSKMYAGAJTGCW-STPXIVCJSA-N,COC(=O)N[C@@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(n4ccnc4)=CC[C@@H]32)C1,0.16836554,0.13680552,0.0032130508
JDADEROVQGCQQJ-GFCCVEGCSA-N,N[C@H](Cc1cc(Cl)c(Cl)c(-c2cncc(O)c2)c1)C(=O)O,0.16969663,0.13760312,0.0032965809
ARUDRDZEAIFFFO-UHFFFAOYSA-N,CCC(C)(NCC(=O)NC(=O)NC)c1nccs1,0.1681741,0.13677822,0.0031133338
PITZTJMRXGGMPN-UHFFFAOYSA-N,CCN(CC)CCOc1cc2oc(=O)ccc2cc1OC,0.16648911,0.13571878,0.0030517129
MBNLMEFDTDUAQC-UHFFFAOYSA-N,Cc1nn(C(C)C(=O)N2CCc3ccccc32)c(C)c1[N+](=O)[O-],0.1614557,0.13226743,0.0031203323
ZPPBDGWUMMNKPL-UHFFFAOYSA-N,C=C1C(=O)OCC1C(O)c1cn(Cc2ccc(Cl)c(Cl)c2)c2ccccc12,0.16147415,0.13268392,0.002716345
KTKFYAKLGPAHKA-UHFFFAOYSA-N,CN(C)c1nc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2n1C,0.15797326,0.13044623,0.002571481
MQAGWJGGLKPBSC-UHFFFAOYSA-N,N#[N+]c1cccc(S(=O)(=O)[O-])c1,0.17049111,0.13928002,0.0021438713
RHBJVFYWXNXPEB-UHFFFAOYSA-N,CC1=C(C(=O)Nc2ccccc2)C2(CCCCC2)C(C#N)=C(SCC(N)=O)N1,0.16308346,0.13407132,0.0024159104
FUMFERFWSZGVIW-NGDVZMDKSA-N,Nc1ncc(-c2cc([C@H]3[C@@H]4CN(C5COC5)C[C@@H]43)nc(N3CC4CC3C4)n2)cn1,0.16589887,0.1350476,0.00332885
JGOAZQAXRONCCI-SDNWHVSQSA-N,C(=N/Nc1ccccc1)\c1ccccc1,0.16770618,0.13755202,0.0020287854
WQIORBDAXGTWNE-UHFFFAOYSA-N,COc1ccc(C(=O)COC(=O)CNC(=O)c2cccs2)cc1Br,0.16307695,0.13397984,0.002503005
YFAWYXOUAYXLDT-UHFFFAOYSA-N,CCc1c(C)sc(NC(=O)c2ccc(C)cc2)c1C(=O)OC(C)(C)C,0.1663964,0.1360154,0.0026932326
XZBOLNHKGZOWEI-UHFFFAOYSA-N,Cc1c(C(=O)N2CCC(c3nc(C#N)cs3)CC2)cnn1-c1nc2c(c(=O)[nH]1)CCC2,0.16196509,0.1331674,0.0025650016
PTOCNKSXDLHDSI-UHFFFAOYSA-N,CN(N=O)c1ccccc1O,0.16426747,0.13407496,0.003208725
LXEAMSGDMHPGRJ-UHFFFAOYSA-N,CC1(C)CCCC(c2ccc(Cl)cc2)=C1CN1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,0.16550869,0.13595606,0.002159496
WXJVTKCKFVWMGE-UHFFFAOYSA-N,Cn1c(SCC(N)=O)nnc1-c1ccc(S(=O)(=O)N2CCCC2)cc1,0.16373801,0.13398552,0.002942368
BFEFHAHFFFXJIT-FOKLQQMPSA-N,CCO/N=C1\CC(N)CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,0.1655733,0.1353164,0.002842367
INQANWBOIDMWHI-NRFANRHFSA-N,Cc1cccc(N/C(=N\C(=O)c2sc(C)nc2C)N[C@H]2CCCCN(CC(=O)N3CCCC3)C2=O)c1,0.16757117,0.13735646,0.0021346544
SRNBPLVNLYRSLY-GFCCVEGCSA-N,C[C@@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1,0.17204715,0.1394216,0.003025321
QNKOKCUOLJOQDF-UHFFFAOYSA-N,O=C(CSc1nc2cnc(Cl)nc2n1-c1ccc(C2CC2)c2ccccc12)Nc1ccc(C(F)(F)F)cc1,0.17356482,0.14143611,0.0020039463
IWGYBCBNNDUSLE-UHFFFAOYSA-N,COc1ccc(CNC(=O)c2ccc(-c3nc(CSc4ccccc4)c(C)o3)cc2)cc1OC,0.16859142,0.13703802,0.0031303167
CMZVXOQOJGOXSB-UHFFFAOYSA-N,COCCOc1ccccc1C1C(C(=O)C(C)(C)C)C(=O)C(=O)N1c1ccc(-c2ccoc2)cc1,0.17082687,0.13786791,0.0037771205
NJESGTKAAQYDNZ-UHFFFAOYSA-N,O=C(NCCCN1CCOCC1)c1ccc(Br)s1,0.16471627,0.13457687,0.0030079526
MILFXDLBQWNWQW-CYBMUJFWSA-N,CCc1ccc(S(=O)(=O)N2CC[C@@H](N)C2)cc1CC,0.17307287,0.1405325,0.002586169
JASCOAPMRJUIMY-WOJBJXKFSA-N,Cc1nc([C@](C)(O)C#Cc2ccc3c(c2)-c2nc(C(N)=O)sc2[C@](C)(F)CO3)no1,0.16542074,0.13549946,0.0025572812
PYHQRWGUQOENPZ-UHFFFAOYSA-N,CCOc1ccccc1C=C1c2ccccc2C(=O)c2ccccc21,0.16156194,0.13269886,0.0027608236
CLTIPVSDSFHYRW-UHFFFAOYSA-N,c1cc(CNCC2Cn3nncc3CO2)co1,0.16684644,0.1367503,0.0022584011
LWZPTPFCZNCGBD-UHFFFAOYSA-N,COc1cccc(CNC(=O)c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)c1,0.17053112,0.13858218,0.0028681038
YKYSWSVDOCPYKZ-UHFFFAOYSA-N,Cc1ccc(C)c2c1cc(C)c1nnc(SCC(=O)Nc3nc4c(s3)CCCC4)n12,0.4030747,0.23123285,0.009372618
DYEBQBWYGSPVPH-UHFFFAOYSA-N,O=C(NCCCCCCNC(=O)c1ccccc1)c1ccccc1,0.39839375,0.22599909,0.0136770625
ZKQKWXGNOYDRHH-UHFFFAOYSA-N,O=C(Cc1cc(Cl)ccc1O)Nc1ccc([N+](=O)[O-])cc1Cl,0.39901698,0.22949366,0.010308773
AGIUPQUTLBAVDK-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCCCCN(CCCN)C(=O)OC(C)(C)C,0.39085707,0.22718972,0.010898062
YQUMUENGLFKEDT-UHFFFAOYSA-N,COc1ccccc1-c1nnc(-c2ccc(C(=O)NNS(=O)(=O)c3cc(Cl)c(Cl)cc3Cl)cc2)o1,0.40260872,0.22796915,0.012545811
CMMNPBHEUAWBPK-UHFFFAOYSA-N,COc1ccc(NC(=O)c2sc3nc(-c4cccnc4)ccc3c2N)cc1OC,0.3947686,0.22795257,0.01097378
CFUYGGPBOBIHRG-UHFFFAOYSA-N,O=C(C(=O)N1CCc2ccccc21)c1c[nH]c2ccccc12,0.40396386,0.22903918,0.011737893
OJXIQJYPVLRDEZ-KRWDZBQOSA-N,COc1ccc(OC2CCN(C(=O)[C@@H](N)Cc3c[nH]cn3)CC2)cc1,0.40269718,0.22744665,0.013085515
AVMNJGDJGHSQDP-UHFFFAOYSA-N,CC(C)(C)C(=O)Oc1coc(CSc2nc3cc(C(=O)O)ccc3o2)cc1=O,0.40352827,0.2297857,0.010907536
PURMTHHDJDASBS-UHFFFAOYSA-N,N#Cc1cc(F)cc(-c2nc(-c3ccccn3)co2)c1,0.4117977,0.2288361,0.013384232
SRJGIPQKULJJRH-UHFFFAOYSA-N,N#Cc1ncccc1Cn1ccnc1,0.4033224,0.22859842,0.012055001
OKVXWLFRHOXZPA-UHFFFAOYSA-N,O=C(Oc1ccccc1)n1c(=O)[nH]cc(F)c1=O,0.39810193,0.2272453,0.01237147
IPFWHVBSLPSAGT-CBJLPSGESA-N,O=C(NCCCCN1CCCC1)[C@H]1[C@H](C(=O)NCCc2ccc(Cl)cc2Cl)[C@@H]2C=C[C@H]1C21CC1,0.39636165,0.22709554,0.012163519
AZKYYOXBOPFROK-UHFFFAOYSA-N,O=C(CSc1nc2ccccc2nc1-c1ccccc1)N1CCCCCC1,0.3973769,0.22814795,0.011320545
MHJNFKIKTUBIBH-UHFFFAOYSA-N,Cc1cc(N2CCC(N3CCOCC3)C2)n2nc(C)c(C)c2n1,0.40541267,0.22881928,0.012233988
XCDQISLHKSKFLH-PWCZCSLDSA-N,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2CCCN3C(=O)CCN(C)CCCCCCCCN(C)CCC(=O)N1CCC[C@@H]2[C@H]3C=C(C)C[C@]21c1ccc(=O)[nH]c1C3,0.40919435,0.22772603,0.014028289
VTSKDSWGAIIDJV-UHFFFAOYSA-N,O=c1[nH]c2ccc(C3=NN=C(NCc4ccc(C(F)(F)F)cc4)SC3)cc2[nH]1,0.3918979,0.22654913,0.011764827
HXROWJFHWUQPAL-NXLLHMKUSA-N,O=C(/C=C/c1ccc(OS(=O)(=O)O)c(OS(=O)(=O)O)c1)O[C@@H]1C[C@](OS(=O)(=O)O)(C(=O)O)C[C@@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O,0.39929163,0.22802378,0.011834059
KEPCRQPBSHAPNH-UHFFFAOYSA-N,COc1c(Cl)cc(Cl)c(O)c1C(=O)NCCN1CCN(c2ccccc2)CC1,0.3970879,0.22733174,0.012077335
AEZXGOOZIUWETC-RIYZIHGNSA-N,CCOC(=O)c1c(/N=C/N(C)C)sc2c1CCC2,0.4027348,0.22774287,0.012796622
QOKWAMNOBLWSAD-TWRBBEJXSA-N,C=C(C)[C@@H](CC)CN1CC[C@H](CNC(=O)c2ccc3cc(Cl)ccc3c2)N[C@H](CCN2CCCCC2)C1=O,0.40136895,0.22660576,0.013666164
LPHDIQKURFDTPO-UHFFFAOYSA-N,NC1CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)CCC1F,0.40446252,0.22990979,0.010962838
UPWIXROBQHXMSV-UHFFFAOYSA-N,CC1=CC(=O)N(c2ccn(C)n2)C1=O,0.40493825,0.22818485,0.012778428
ZDCBSMGNORWPAE-UHFFFAOYSA-N,COc1cc(-n2c3c(c4ncnc(N)c42)CCC3)ccc1NC(=O)Cn1cc(C(F)(F)F)nc1C,0.39870414,0.22694238,0.01279677
XXTKRPLVXDVTJR-UHFFFAOYSA-N,N#Cc1cnc(SCC(=O)N2CCCCC2)nc1N,0.39917848,0.2267127,0.013122304
VOEAFQUTYKPXBM-DFHRPNOPSA-N,C[C@@H](OC(=O)COCc1ccccc1)[C@H](NC(=O)c1ccccn1)C(=O)NCCCC(=O)OCc1ccccc1,0.3942485,0.22601442,0.012802242
LJFHNQVYXLXWBM-UHFFFAOYSA-N,O=C(Nc1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)c1)c1c(F)cccc1F,0.397112,0.22649929,0.0129147535
AYKPYAOQPANRFS-UHFFFAOYSA-N,COc1ccc(COc2ccc(Cn3cnc4cc(-c5noc(C6CCNCC6)n5)ccc43)cc2OC)cn1,0.40181965,0.22517247,0.015188147
MDYPEKYXGSHXAG-UHFFFAOYSA-N,CCOC1=C2CN(S(=O)(=O)c3ccc(C)cc3)C(c3cccc(Cl)c3)CC2NC(c2ccccc2)C1,0.40359715,0.22810778,0.012598689
IQEPXEFPEIYIJA-UHFFFAOYSA-N,CCn1nc(C(=O)NC2=NCCS2)c2ccccc2c1=O,0.39074188,0.22624163,0.011821037
MDXHAAVALMQUQH-KRWDZBQOSA-N,CC(=O)Nc1cc(N2CCC[C@H]2COc2ccccn2)nc(-n2nc(C)cc2C)n1,0.4058899,0.22927907,0.011864238
IQBOGHOYAOXFPO-UHFFFAOYSA-N,Cc1ccn(-c2ccc(NCCNC(=O)c3ccc(Br)o3)nn2)n1,0.40122607,0.22794771,0.012295997
HKYCNLVYXPSQOZ-UHFFFAOYSA-N,CCOC(=O)C1=C(NCc2ccccc2)N=C(c2ccccc2)N2CCN=C12,0.16482332,0.13217916,0.0054774536
IJLCHNCPLHHMNB-UHFFFAOYSA-N,CC(=O)NCCNC(=O)c1nn(C)c2c1COc1ccccc1-2,0.17801283,0.14141634,0.0049079284
UOVONACJLHZOCD-XBXARRHUSA-N,Clc1ccc(CN(CC/C=C/c2ccccc2)n2cncn2)c(Cl)c1,0.17361407,0.13683483,0.006637385
WQKUVKYSJGFULB-UHFFFAOYSA-N,COc1cc2oc(=O)c(CC(=O)NCCc3ccccc3F)c(C)c2cc1OC,0.17584178,0.13848563,0.0064358246
JCZPOYAMKJFOLA-IMJSIDKUSA-N,O[C@H]1CNC[C@@H]1O,0.1690705,0.13471825,0.0057674046
WERKLXJPXQLJPJ-UHFFFAOYSA-N,C=CCn1c(-c2ccccc2)ccc(C#N)c1=O,0.175657,0.13874823,0.0060534026
HVKYWOIKINNFPD-UHFFFAOYSA-N,CC1CCCN1c1ccc2ncccc2c1,0.16302206,0.13176176,0.00468412
SRVYWMPHAPBHFJ-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCc1ccc2c(-c3ccc(F)cc3)cc(C(N)=O)nc2c1,0.18436585,0.14432351,0.0060515674
WWOMIMPYEWXPPS-UHFFFAOYSA-N,CCOC(=O)Cc1ccc(N(CC)Cc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1,0.17447625,0.13902791,0.005006377
GACRXNRSYVNZIM-UHFFFAOYSA-N,O=C(Nc1cccc(Cl)c1)NC(CCC(=O)N1CCN(c2nsc3ccccc23)CC1)C(=O)N1CCN(c2nsc3ccccc23)CC1,0.18250339,0.14278693,0.0064089308
HJYHSCQLNDIBDE-UHFFFAOYSA-N,C[n+]1cccc(N(CCCCCC2CCCCC2)c2ccc(C#N)cc2)c1,0.17597748,0.13798833,0.0070210737
